SM1,SM2,SM3,SM4,SM5,SM6,SM7,SM8,SM9,SM10,SM11,SM12,SM13,SM14,SM15,SM16,SM17,SM18,SM19,SM20,SM21,SM22,SM23,SM24,SM25,SM26,SM27,SM28,SM29,SM30,SM31,SM32,SM33,SM34,SM35,SM36,SM37,SM38,SM39,SM40,SM41,SM42,SM43,SM44,SM45,SM46,SM47,SM48,SM49,SM50,SM51,SM52,SM53,SM54,SM55,SM56,SM57,SM58,SM59,SM60,SM61,SM62,SM63,SM64,SM65,SM66,SM67,SM68,SM69,SM70,SM71,SM72,SM73,SM74,SM75,SM76,SM77,SM78,SM79,SM80,SM81,SM82,SM83,SM84,SM85,SM86,SM87,SM88,SM89,SM90,SM91,SM92,SM93,SM94,SM95,SM96,SM97,SM98,SM99,SM100,SM101,SM102,SM103,SM104,SM105,SM106,SM107,SM108,SM109,SM110,SM111,SM112,SM113,SM114,SM115,SM116,SM117,SM118,SM119,SM120,SM121,SM122
0.120620608,0.114272371,0.114272371,0.097818159,0.097818159,0.102713038,0.089762542,0.116079858,0.130313864,0.147501731,0.147501731,0.147501731,0.119997781,0.125103642,0.119377993,0.118275507,0.100009182,0.120527674,0.120527674,0.141293756,0.143858269,0.149534336,0.146539038,0.137209579,0.122251721,0.110637279,0.110637279,0.096999104,0.086744356,0.080331756,0.115320692,0.130472022,0.148698045,0.140728954,0.140728954,0.168978567,0.159054358,0.140676475,0.140112816,0.153241793,0.165381831,0.190951805,0.190951805,0.211508496,0.194497373,0.201251485,0.21677743,0.234696882,0.2237086,0.227151401,0.227151401,0.2550472,0.228280344,0.224638272,0.159303458,0.138533771,0.10555176,0.1349105,0.1349105,0.130554075,0.129961545,0.142465129,0.139494607,0.121572535,0.087767807,0.079523386,0.079523386,0.063303196,0.100523636,0.1115938,0.153097005,0.149275962,0.180771241,0.165385226,0.165385226,0.149785315,0.164428602,0.155132825,0.168163863,0.170931512,0.18816629,0.17995867,0.17995867,0.170492073,0.170492073,0.167285136,0.131404084,0.111683253,0.089856974,0.096296672,0.096296672,0.096296672,0.086174921,0.079075776,0.07112436,0.061181344,0.045183102,0.036744591,0.036744591,0.030389565,0.025302708,0.01760783,0.028708414,0.034478538,0.042161698,0.038785068,0.038785068,0.048366045,0.051564659,0.047201529,0.050030114,0.04750609,0.053789728,0.046763692,0.046763692,0.041964757,0.034626208,0.026076722,0.017107551,0.015517652,0.012128341,0.012882495
0.250604866,0.227660274,0.224628987,0.209803459,0.191535443,0.180943551,0.159514318,0.1696968,0.174433088,0.17595306,0.176547149,0.19657947,0.208812971,0.214775747,0.225907525,0.222936074,0.236017334,0.2277836,0.224370396,0.214526603,0.2058744,0.196071589,0.17998831,0.174062807,0.165474356,0.155129083,0.154990894,0.144391237,0.127066555,0.115900373,0.135127749,0.141074807,0.147118065,0.138105577,0.139698157,0.159598414,0.144678817,0.121539658,0.104061334,0.105346662,0.103938066,0.09722947,0.097768674,0.097173072,0.088923056,0.08326277,0.059880488,0.103968401,0.113095298,0.124535937,0.124535937,0.144656912,0.169392112,0.212895902,0.171252723,0.154838386,0.153498563,0.178642751,0.178642751,0.156991097,0.148093135,0.160356645,0.144214532,0.120971878,0.076604067,0.066512207,0.066512207,0.048216526,0.095740914,0.108598206,0.16145155,0.163581783,0.206030169,0.180901416,0.180901416,0.161763862,0.134534916,0.109445239,0.114085289,0.132836805,0.141944021,0.146863488,0.146863488,0.178201958,0.178201958,0.17535662,0.119271907,0.092574687,0.058051086,0.075611637,0.075611637,0.075611637,0.071154505,0.069232031,0.091824624,0.085283747,0.076800749,0.064735335,0.064735335,0.067052744,0.054814591,0.037433447,0.044747203,0.051566494,0.059242294,0.061705337,0.061705337,0.076240406,0.069116233,0.062954183,0.05565546,0.050305662,0.044042728,0.037251767,0.037251767,0.033754451,0.031479633,0.025263444,0.034203748,0.04298409,0.051685825,0.051187256
0.346476771,0.343038347,0.336027039,0.289356014,0.256910761,0.226666567,0.241690925,0.241690925,0.211346875,0.210814227,0.218518428,0.297447121,0.314047056,0.323141409,0.316730862,0.316730862,0.352569056,0.320912859,0.295763451,0.242293819,0.233738875,0.212485426,0.207876198,0.207876198,0.201853508,0.184261051,0.177868745,0.138521706,0.118815647,0.093738025,0.133419718,0.133419718,0.134065064,0.129922347,0.143218823,0.14450123,0.17831603,0.153599773,0.142834639,0.142834639,0.151281452,0.143161525,0.169700469,0.108864184,0.098193705,0.094078528,0.136394336,0.136394336,0.142258534,0.140335447,0.154696738,0.152260831,0.149498103,0.111550217,0.096022709,0.096022709,0.083174883,0.130728715,0.154680104,0.172985381,0.172387767,0.213370295,0.177742944,0.177742944,0.145860522,0.124454451,0.100564019,0.13826929,0.183729817,0.221352791,0.237353526,0.237353526,0.296392622,0.264697191,0.258359341,0.181994367,0.152703238,0.10848574,0.137179905,0.137179905,0.126369574,0.148451062,0.167595926,0.20954003,0.20954003,0.202678845,0.175130879,0.175130879,0.155348555,0.137073811,0.110279635,0.091603908,0.077846639,0.063783869,0.079563072,0.079563072,0.072575989,0.062117471,0.064739143,0.072639403,0.064472107,0.043662582,0.053522569,0.053522569,0.06111612,0.062431396,0.06314999,0.058444775,0.049928395,0.03887035,0.051245787,0.051245787,0.046201975,0.045043545,0.051439869,0.055214414,0.046966374,0.033164466,0.044771442,0.044771442,0.04583917,0.049152063
0.182891866,0.174678685,0.174678685,0.161854872,0.150948043,0.147259933,0.150942074,0.165210874,0.170268117,0.182838758,0.182838758,0.204375825,0.187657081,0.188689601,0.190140057,0.182069515,0.169242459,0.174544191,0.174544191,0.186891972,0.178969738,0.167836771,0.162634715,0.160372385,0.150346718,0.143235686,0.143235686,0.139246569,0.115293946,0.106308021,0.151233002,0.172899698,0.189898734,0.17779556,0.17779556,0.222582054,0.201015692,0.171900809,0.148578392,0.172173772,0.182403017,0.184201252,0.184201252,0.2001628,0.184810332,0.190436264,0.142597413,0.171584614,0.165580833,0.162888518,0.162888518,0.170933715,0.188013728,0.217537185,0.173469955,0.155389649,0.155582342,0.140663367,0.140663367,0.107799901,0.102228455,0.094189764,0.074414344,0.064539455,0.054083794,0.050175538,0.050175538,0.038396011,0.0673559,0.075867042,0.101530659,0.095144421,0.114042304,0.102906183,0.102906183,0.085796389,0.070152101,0.056234255,0.085554087,0.109425252,0.122734396,0.129651525,0.129651525,0.165128955,0.165128955,0.16572083,0.127532173,0.107784615,0.086475465,0.085203818,0.085203818,0.085203818,0.073331516,0.062888211,0.056658276,0.049043201,0.037837427,0.030878344,0.030878344,0.028599588,0.023949751,0.01539977,0.029600206,0.038396619,0.047861793,0.05084407,0.05084407,0.064458681,0.062009267,0.059745929,0.052271957,0.046371678,0.041898603,0.035023978,0.035023978,0.028478295,0.028080249,0.02331902,0.023718758,0.023900771,0.02706766,0.024975515
0.388370289,0.388387383,0.37932175,0.374342608,0.367059758,0.36172279,0.35199434,0.35199434,0.339846232,0.332023097,0.32552463,0.319301582,0.332172942,0.33529426,0.332896496,0.332896496,0.341010764,0.330882446,0.332329241,0.304321431,0.299396976,0.290628233,0.292534359,0.292534359,0.28987998,0.284004493,0.283084793,0.260639586,0.245016959,0.2272717,0.233603537,0.234065916,0.223431927,0.222606763,0.224295935,0.215513022,0.200988642,0.184145632,0.171727125,0.170696067,0.15467103,0.141634399,0.131823456,0.106363024,0.131064416,0.128442006,0.160019836,0.161495401,0.180712774,0.185662176,0.220428447,0.198471055,0.19535156,0.176785564,0.169575744,0.168566768,0.158285749,0.160945243,0.167989119,0.161640611,0.173911793,0.180972395,0.171741378,0.169241412,0.169605225,0.148924039,0.143829668,0.130511075,0.136524511,0.135186691,0.133520125,0.132258862,0.147860249,0.129100188,0.116570021,0.079705906,0.068166573,0.049393716,0.056299202,0.062047257,0.058706341,0.082994644,0.095700222,0.14317532,0.14317532,0.171751417,0.192114111,0.191052028,0.205868732,0.198122509,0.20157429,0.185781532,0.171701747,0.154055605,0.139487779,0.133870884,0.118956746,0.103668485,0.09477339,0.067936061,0.05857703,0.04252475,0.065006049,0.069424771,0.073616499,0.081383204,0.092371442,0.105344058,0.093220292,0.080261008,0.066674967,0.063768619,0.050140234,0.042737717,0.037449772,0.032563015,0.031221961,0.028084802,0.041185482,0.042481779,0.049531176,0.048690106
0.413662871,0.421549084,0.418186619,0.423661662,0.416718321,0.417953409,0.410605359,0.410605359,0.399071238,0.389784705,0.382124871,0.38742541,0.390863147,0.39163046,0.384498899,0.384498899,0.392023496,0.369197984,0.355000673,0.341504229,0.334464005,0.324917269,0.32666445,0.32666445,0.335312119,0.315296866,0.300166812,0.263702441,0.244708629,0.215642841,0.231500951,0.231500951,0.223584232,0.226793767,0.234408282,0.230934835,0.21355076,0.191709253,0.178302825,0.178302825,0.158929644,0.157076632,0.150333224,0.140729672,0.14784563,0.151099659,0.161604339,0.161604339,0.164966586,0.157399904,0.16567058,0.138078359,0.124270862,0.10132169,0.097516542,0.097516542,0.085122104,0.121781855,0.133570193,0.197676949,0.220655483,0.265506945,0.252011896,0.252011896,0.258762158,0.223641195,0.20646538,0.172999405,0.186326498,0.177926413,0.194487637,0.194487637,0.219890748,0.205701431,0.211204188,0.172418746,0.153032259,0.122652577,0.136776364,0.136776364,0.127990659,0.131615903,0.138837387,0.160057935,0.160057935,0.15051304,0.15666413,0.15666413,0.163750377,0.144767004,0.137883284,0.120549377,0.108439576,0.088263998,0.081000181,0.081000181,0.072400155,0.060963434,0.052657391,0.037786778,0.03274219,0.02392001,0.041975799,0.041975799,0.047083308,0.050749507,0.058499898,0.066152006,0.058147427,0.045482182,0.047248432,0.047248432,0.042415208,0.037337466,0.036261704,0.031944419,0.027686057,0.019399015,0.027255763,0.027255763,0.028972937,0.029331733
0.152179164,0.141909397,0.141909397,0.122947186,0.120306246,0.124171096,0.106275637,0.121222652,0.126213936,0.137539751,0.137539751,0.140976701,0.134187001,0.143783552,0.143060253,0.145690576,0.139812595,0.147541238,0.147541238,0.158782351,0.152769031,0.153012594,0.133459341,0.123431024,0.107665643,0.099043412,0.099043412,0.087148194,0.076752516,0.070696092,0.147995746,0.177920583,0.212835204,0.196752399,0.196752399,0.247148038,0.215363105,0.178735794,0.176486683,0.187546093,0.200560129,0.23091748,0.23091748,0.267887205,0.239227359,0.231987225,0.201667696,0.228204682,0.196943064,0.207096633,0.207096633,0.225046238,0.214925501,0.24331209,0.174670871,0.152034221,0.123526515,0.152165182,0.152165182,0.141365813,0.132648116,0.14290016,0.137683564,0.118122842,0.078136728,0.107349381,0.107349381,0.107634167,0.14529064,0.170896025,0.221608135,0.205409411,0.208883435,0.18509182,0.18509182,0.160702407,0.150284311,0.129853413,0.141466561,0.155226212,0.169062623,0.165965078,0.165965078,0.181610097,0.181610097,0.176588804,0.129440905,0.108742362,0.084777322,0.089986912,0.089986912,0.089986912,0.080335571,0.073044306,0.065520769,0.055659516,0.040743991,0.033173903,0.033173903,0.027104687,0.02282855,0.015513177,0.033938055,0.042926484,0.053747434,0.052029664,0.052029664,0.066039506,0.065160872,0.059764366,0.057561211,0.053760211,0.056054829,0.0483637,0.0483637,0.043643277,0.035803446,0.026643825,0.016740409,0.01506848,0.011661204,0.01124632
0.136328862,0.131096255,0.131096255,0.119286477,0.119286477,0.121684562,0.110517256,0.125567643,0.130652247,0.146000106,0.146000106,0.146000106,0.137707431,0.148397882,0.150548628,0.147356448,0.137576657,0.151825796,0.151825796,0.164824592,0.163907939,0.1645037,0.158528608,0.149191266,0.134063951,0.125038341,0.125038341,0.112998461,0.101347752,0.095178791,0.137888889,0.152043689,0.170071082,0.159904951,0.159904951,0.191074727,0.187922196,0.16745975,0.178371924,0.191459535,0.212143861,0.227818793,0.227818793,0.244270189,0.222268887,0.220610311,0.220584937,0.244793758,0.234777148,0.238730338,0.238730338,0.266218792,0.2365635,0.238535919,0.166500744,0.147208058,0.112747442,0.141566398,0.141566398,0.139555989,0.137274507,0.149261109,0.146418984,0.129679924,0.096898809,0.090072348,0.090072348,0.076619778,0.111034275,0.121111158,0.161577589,0.157169303,0.186361416,0.182422395,0.182422395,0.171803937,0.189060369,0.18512648,0.206750587,0.209111697,0.221947153,0.212411629,0.212411629,0.202938951,0.202938951,0.200000043,0.162631326,0.145261616,0.125989895,0.13218642,0.13218642,0.13218642,0.123724738,0.117813786,0.107604617,0.096580914,0.080581396,0.067676327,0.067676327,0.057455205,0.047546802,0.036764173,0.047132929,0.055530119,0.064386452,0.062481289,0.062481289,0.077367855,0.080867172,0.076284205,0.079725591,0.075931143,0.08231959,0.074186233,0.074186233,0.068459937,0.058464257,0.047603725,0.037634108,0.034430967,0.029312569,0.029222665
0.200731083,0.183566237,0.167247049,0.140350296,0.131625376,0.127594045,0.123219172,0.130519544,0.133905002,0.136902524,0.140739961,0.187106136,0.188868123,0.196654046,0.211448092,0.207377259,0.222649028,0.215313841,0.196578499,0.190476793,0.17679865,0.166913547,0.156730521,0.15437217,0.145737333,0.138716596,0.134103789,0.12588269,0.111143921,0.100079922,0.125162521,0.137896178,0.14488943,0.138825916,0.149852323,0.161655731,0.160216435,0.138559035,0.159950173,0.181132303,0.199268436,0.200220891,0.221526254,0.224385132,0.198938438,0.180805263,0.129061006,0.174630605,0.166237564,0.178845338,0.186799922,0.196445441,0.200431351,0.236989882,0.166710397,0.145701366,0.123135719,0.158575357,0.166745705,0.148023298,0.145424656,0.160078277,0.156451132,0.133102073,0.089752878,0.088991903,0.084506607,0.084053727,0.132084255,0.153004033,0.209851113,0.205892254,0.242588968,0.214485331,0.209314322,0.174273382,0.156840728,0.132539866,0.140338618,0.160235181,0.172155569,0.177796476,0.186181464,0.210585781,0.210585781,0.207600235,0.14819175,0.118693469,0.08305887,0.095641602,0.088721263,0.087640842,0.081667372,0.078028373,0.093634911,0.084367608,0.072275652,0.060035071,0.06027647,0.059347698,0.047713538,0.030407729,0.043372426,0.04904279,0.05798203,0.05872086,0.05872086,0.071548117,0.064651516,0.055306642,0.056197155,0.052807109,0.050288956,0.043288697,0.043774847,0.042007928,0.035138458,0.024884569,0.019263147,0.023701356,0.024528972,0.026078874
0.34652945,0.316096643,0.302846028,0.278715903,0.278715903,0.282750888,0.26062754,0.208460416,0.198856697,0.194320778,0.190319195,0.229187689,0.229187689,0.240831086,0.225514459,0.235356924,0.248837695,0.236851299,0.200537343,0.198605168,0.198605168,0.204952031,0.197309404,0.18936076,0.171726827,0.166681322,0.157972214,0.150244405,0.150244405,0.1421987,0.154603382,0.156807737,0.143923988,0.132277267,0.13401603,0.115025432,0.115025432,0.0894281,0.091313272,0.084119844,0.070203876,0.098812719,0.112399079,0.123148047,0.123148047,0.131874466,0.166340574,0.203257698,0.216962361,0.207674144,0.225100542,0.193700015,0.193700015,0.168353721,0.154381732,0.130591231,0.091822848,0.113533209,0.118211468,0.124234097,0.124234097,0.128156874,0.113728883,0.130470396,0.093886299,0.094628553,0.078737409,0.117169664,0.117169664,0.132744582,0.153148686,0.181227581,0.186036342,0.160765606,0.136865331,0.114230266,0.114230266,0.080853355,0.108827234,0.108009113,0.16447801,0.181548321,0.226622739,0.213249376,0.213249376,0.220082877,0.20568237,0.189456464,0.146991509,0.131529394,0.117662763,0.104179486,0.104179486,0.084745699,0.075023421,0.064909764,0.044265983,0.037489461,0.02874273,0.033871615,0.033871615,0.029876625,0.026471588,0.027558215,0.03614828,0.033566683,0.028336154,0.03749236,0.03749236,0.044570987,0.066100966,0.073824591,0.09872919,0.092302804,0.101416746,0.090432888,0.090432888,0.07701355,0.075856166,0.067629657,0.075711685,0.075332865
0.361905258,0.334100312,0.318956351,0.299504212,0.299504212,0.304763963,0.288525993,0.243881784,0.229500766,0.228288641,0.224002255,0.267981486,0.267981486,0.277371288,0.268418189,0.288710112,0.31153051,0.296066321,0.261448702,0.253094595,0.253094595,0.256939829,0.245236369,0.229277339,0.222074329,0.219400146,0.21652277,0.203884366,0.203884366,0.201803826,0.227850616,0.227779247,0.230954056,0.222155705,0.240884555,0.216258796,0.216258796,0.186348065,0.181451281,0.168301034,0.157069238,0.186646501,0.201401495,0.202769058,0.202769058,0.214771767,0.236754854,0.261651384,0.261605639,0.252846225,0.268171051,0.239918175,0.239918175,0.218989528,0.19565979,0.169132703,0.124042576,0.148434045,0.146192211,0.164168099,0.164168099,0.177000606,0.16557495,0.190334066,0.163451483,0.152586393,0.130749936,0.167104219,0.167104219,0.179039632,0.204717075,0.225969199,0.243630789,0.219017582,0.199967753,0.174879512,0.174879512,0.139256214,0.161194334,0.157267148,0.213142291,0.230803137,0.274532587,0.259002556,0.259002556,0.269667176,0.248123184,0.226563115,0.172722368,0.159032296,0.141238906,0.130851625,0.130851625,0.113305097,0.103368979,0.097070827,0.072827672,0.064468072,0.052727503,0.05728327,0.05728327,0.051857485,0.048544,0.049647795,0.066678872,0.066182828,0.064593581,0.073208834,0.073208834,0.084743931,0.109868128,0.116330003,0.144634641,0.139273984,0.152680448,0.141789318,0.141789318,0.127305518,0.119493528,0.109455168,0.112985561,0.113147841
0.225661908,0.209988551,0.195042247,0.155046519,0.139580313,0.121647201,0.146959742,0.146959742,0.141623496,0.145124152,0.15723506,0.233491225,0.249358414,0.258178763,0.247233363,0.247233363,0.277769111,0.253994655,0.23134281,0.186598708,0.168911556,0.153749687,0.146629232,0.146629232,0.134615214,0.122651865,0.109293262,0.089492875,0.076799462,0.060643326,0.099740071,0.099740071,0.104066156,0.099110041,0.113330409,0.115605935,0.141074702,0.115756168,0.109487985,0.109487985,0.117903414,0.122451689,0.148086985,0.100342355,0.089033639,0.088483707,0.108079001,0.108079001,0.09873983,0.092867949,0.099074893,0.089943281,0.092534406,0.067757581,0.057050056,0.057050056,0.05098264,0.099910754,0.123976788,0.149997084,0.145920934,0.186252085,0.150699734,0.150699734,0.118701279,0.112265643,0.090231301,0.132147069,0.162468401,0.201943641,0.203288364,0.203288364,0.240064906,0.200306913,0.180595953,0.105651533,0.087327397,0.047329019,0.077631408,0.077631408,0.076497567,0.098920178,0.122360525,0.157722737,0.157722737,0.152314817,0.130355252,0.130355252,0.112438873,0.086500067,0.060529289,0.04544854,0.037609916,0.021334514,0.038017426,0.038017426,0.039149082,0.031958323,0.037515417,0.043184575,0.035960479,0.018591919,0.022575092,0.022575092,0.026638107,0.025754436,0.023972075,0.022543384,0.021003541,0.016496517,0.020628661,0.020628661,0.019803739,0.017352981,0.01980327,0.017675359,0.015756543,0.010000361,0.011325676,0.011325676,0.011767332,0.017892726
0.347591096,0.322042494,0.30748535,0.297084767,0.297084767,0.315500831,0.292655287,0.245132789,0.241353504,0.230871404,0.219200866,0.248732023,0.248732023,0.256936479,0.248281174,0.253021955,0.262745292,0.248025747,0.218259163,0.214000016,0.214000016,0.211228268,0.204775594,0.196835753,0.176660453,0.169718512,0.159217158,0.148309229,0.148309229,0.13593978,0.14507054,0.145646983,0.127306526,0.115187306,0.115054595,0.098038975,0.098038975,0.073231027,0.076628986,0.070881543,0.05781003,0.065194129,0.071261466,0.08406534,0.08406534,0.083146165,0.119299958,0.145861574,0.177035685,0.168154106,0.183379821,0.154810613,0.154810613,0.130493705,0.111290185,0.088097328,0.051084738,0.069396207,0.069493948,0.077649923,0.077649923,0.085640023,0.071822946,0.085606728,0.059254207,0.081091827,0.074083153,0.112487879,0.112487879,0.139859932,0.159304394,0.197314841,0.194049974,0.169694459,0.150358594,0.124327692,0.124327692,0.09322433,0.111087756,0.102513645,0.140820927,0.154301743,0.190323995,0.181038217,0.181038217,0.186491612,0.177652066,0.166352834,0.133405392,0.119215064,0.107893124,0.095011333,0.095011333,0.076303969,0.070728463,0.06233733,0.046058053,0.037533431,0.031255921,0.033496947,0.033496947,0.026661946,0.022496531,0.020726625,0.032854319,0.032742891,0.030250513,0.032604668,0.032604668,0.040139462,0.058926755,0.062454792,0.084163827,0.083484178,0.098089859,0.08761297,0.08761297,0.078387748,0.074633941,0.067000018,0.067447737,0.06702976
0.278372393,0.284883722,0.269306691,0.256222232,0.237773366,0.243358477,0.251866467,0.251866467,0.234349386,0.2326214,0.229084881,0.266380896,0.279634983,0.280383166,0.277780669,0.277780669,0.294561745,0.271928321,0.264466157,0.222399666,0.208133376,0.187520108,0.189318818,0.189318818,0.18441574,0.1704733,0.162898477,0.139132019,0.123182649,0.099338549,0.12257817,0.12257817,0.120555567,0.115883905,0.123166829,0.116593197,0.127724456,0.106200264,0.097634171,0.097634171,0.096222589,0.081589794,0.090248513,0.053292252,0.049782583,0.042398147,0.079094397,0.079094397,0.092895392,0.09216548,0.106137489,0.108353922,0.08922881,0.055910698,0.045043603,0.045043603,0.030066223,0.063966355,0.069987515,0.105955714,0.108219998,0.140145891,0.117157993,0.117157993,0.100988407,0.086354363,0.068553127,0.094059413,0.125515966,0.151289855,0.159355913,0.159355913,0.198323806,0.171155353,0.164363235,0.104150306,0.082361763,0.048630989,0.064758891,0.064758891,0.056461857,0.073584665,0.085030607,0.112118228,0.112118228,0.111606044,0.103845945,0.103845945,0.093292374,0.073411787,0.06098818,0.047858659,0.039014041,0.022576806,0.035255146,0.035255146,0.035789991,0.029683426,0.032378029,0.037662359,0.031736916,0.017885832,0.015914442,0.015914442,0.017431346,0.015808363,0.011633424,0.010313396,0.010263514,0.010351261,0.016206255,0.016206255,0.017961868,0.01679106,0.019054581,0.019852431,0.017389353,0.011928724,0.020550058,0.020550058,0.022973865,0.026904014
0.282284614,0.27293301,0.261151108,0.231328757,0.20901015,0.190979578,0.208763869,0.208763869,0.196725759,0.198226854,0.202300404,0.269586612,0.287230171,0.295601314,0.282781531,0.282781531,0.309465328,0.283854883,0.263835526,0.213579524,0.196485217,0.180539562,0.175691956,0.175691956,0.165248092,0.152943774,0.140794083,0.120290779,0.105737999,0.08726762,0.111661141,0.111661141,0.110204583,0.102470897,0.108730402,0.102187333,0.130841915,0.112841984,0.109102755,0.109102755,0.119047059,0.134112835,0.164666963,0.140965625,0.131626364,0.142873463,0.155853332,0.155853332,0.148034389,0.138944848,0.136692582,0.122023683,0.100108608,0.068547163,0.056428329,0.056428329,0.038012364,0.079953352,0.086737176,0.154360273,0.16391524,0.211863044,0.180067588,0.180067588,0.171498011,0.166789939,0.143309027,0.160522903,0.17908323,0.210550567,0.206225248,0.206225248,0.224078424,0.189458275,0.171203778,0.104528725,0.087476228,0.05221854,0.074937834,0.074937834,0.071384502,0.095060695,0.115167908,0.149332195,0.149332195,0.152450434,0.138007621,0.138007621,0.123966796,0.1007949,0.081786552,0.063396673,0.052028078,0.032996772,0.049407943,0.049407943,0.047726888,0.039614157,0.04394657,0.054134851,0.048725965,0.032087468,0.026985109,0.026985109,0.030888158,0.030645027,0.024697659,0.017698695,0.026042202,0.030830258,0.037123614,0.037123614,0.039526274,0.039110895,0.048313721,0.042483813,0.038110114,0.032145591,0.034719731,0.034719731,0.033671389,0.036806231
0.302723931,0.288021034,0.280368134,0.256053196,0.23162368,0.223017001,0.229977881,0.206547908,0.196797089,0.194146223,0.193983337,0.243998329,0.262012571,0.26567639,0.259864874,0.266921345,0.294427817,0.271679055,0.256597045,0.211093719,0.195219091,0.179972388,0.176812081,0.176812081,0.167938518,0.156967484,0.146326916,0.126113774,0.111348327,0.092687382,0.118465926,0.118465926,0.116603107,0.108857447,0.116158002,0.110914582,0.13457015,0.114159681,0.110271474,0.110271474,0.118488477,0.136766741,0.165248413,0.156104088,0.147029592,0.163170505,0.173594805,0.173594805,0.167592561,0.153897565,0.145828795,0.125150087,0.10222,0.068004098,0.057323242,0.057323242,0.038826797,0.075783756,0.081788348,0.142350656,0.153365342,0.196060232,0.164763357,0.164763357,0.157466265,0.149747615,0.127957934,0.13839973,0.161096253,0.191170759,0.189273741,0.189273741,0.210167766,0.177268705,0.16378001,0.097282663,0.082522774,0.048836137,0.073607055,0.073607055,0.071952233,0.099182699,0.122345672,0.166105625,0.166105625,0.175198533,0.157647735,0.157647735,0.146034553,0.117168036,0.090990571,0.072266863,0.061008307,0.040495696,0.05203426,0.05203426,0.049567345,0.04121995,0.043353451,0.052774215,0.048057166,0.035192905,0.028945448,0.028945448,0.033201342,0.03492575,0.028069357,0.021903841,0.034536903,0.042648178,0.053124224,0.053124224,0.057465975,0.063664639,0.079749694,0.079642789,0.069643212,0.064673495,0.063104725,0.063104725,0.056719422,0.058036031
0.28571618,0.282497163,0.269839303,0.249238795,0.227979448,0.225656209,0.236652885,0.23011745,0.216803494,0.217619838,0.217018585,0.267413711,0.281655896,0.285795562,0.276852882,0.27726962,0.294752703,0.270735294,0.256565415,0.211851296,0.197606857,0.180556172,0.179333935,0.179071549,0.172901581,0.159709424,0.150036829,0.128211038,0.111744042,0.090460225,0.112448645,0.112448645,0.109887209,0.102386877,0.106880947,0.099776794,0.122574473,0.103961329,0.097279255,0.097279255,0.103077047,0.093562744,0.11107346,0.072694521,0.068177054,0.065158395,0.100706367,0.100706367,0.112601877,0.108730086,0.11969655,0.116144576,0.094207057,0.056492649,0.046295813,0.046295813,0.02935618,0.064768003,0.071701092,0.113209432,0.112616342,0.14492002,0.119861398,0.119861398,0.102814041,0.101110889,0.083841345,0.109872838,0.135003555,0.165109563,0.167403706,0.167403706,0.191204463,0.160842694,0.151479742,0.089359221,0.069953105,0.035175428,0.057346862,0.057346862,0.053210021,0.072711616,0.088937442,0.118656888,0.118656888,0.116054749,0.107600561,0.107600561,0.09579264,0.076230539,0.063899261,0.048631089,0.039446921,0.022365168,0.034653441,0.034653441,0.033835809,0.028418183,0.031859329,0.040301799,0.034822793,0.02259097,0.019890323,0.019890323,0.022465328,0.022500096,0.017592851,0.014936809,0.016080656,0.017511413,0.023576191,0.023576191,0.023900122,0.023764409,0.02821333,0.028485697,0.025027971,0.019447119,0.026029035,0.026029035,0.026919624,0.028044315
0.395636645,0.40113942,0.386478721,0.388802506,0.376694033,0.38273966,0.377879164,0.377879164,0.36462297,0.35370192,0.341535018,0.372414165,0.369352757,0.371371118,0.367521735,0.367521735,0.38304939,0.359652419,0.335201208,0.318562633,0.308373501,0.292506806,0.296299499,0.296299499,0.29857883,0.275556837,0.263991513,0.233074572,0.213994372,0.182766636,0.197669696,0.197669696,0.194729309,0.194690987,0.197902889,0.19476964,0.175587889,0.153324227,0.142038231,0.142038231,0.124525634,0.115309775,0.10462836,0.095779657,0.092295836,0.087001034,0.09799779,0.09799779,0.101442987,0.107069838,0.112260942,0.111327459,0.100987228,0.090986951,0.085931342,0.085931342,0.073258324,0.113903913,0.125523908,0.186475195,0.198345242,0.240872152,0.218307097,0.218307097,0.21246257,0.177970593,0.153020659,0.133510231,0.179440683,0.189050267,0.209243268,0.209243268,0.25415947,0.238410006,0.259405308,0.198654225,0.176262259,0.145075588,0.147779518,0.147779518,0.13331882,0.138599182,0.139805979,0.151867924,0.151867924,0.149856232,0.150778559,0.150778559,0.148947705,0.127155427,0.118097043,0.112090457,0.101852516,0.08492895,0.084399509,0.084399509,0.084675722,0.072839171,0.063759799,0.055060971,0.04700183,0.035065378,0.048051806,0.048051806,0.051625902,0.052416013,0.054873946,0.063730004,0.056324305,0.046095377,0.057457376,0.057457376,0.05834772,0.055438826,0.057454241,0.061083741,0.050219974,0.036445508,0.048385093,0.048385093,0.048942743,0.052841248
